101,20.00,0.00,2240.05
102,20.00,0.00,2260.05
103,20.00,0.00,2280.05
104,20.00,0.00,2300.05
105,20.00,0.00,2320.05
106,20.00,0.00,2340.05
107,20.00,0.00,2360.05
108,20.00,0.00,2380.05
109,20.00,0.00,2400.05
110,20.00,0.00,2420.04
111,19.97,0.00,2440.02
112,19.92,0.00,2459.94
113,19.85,0.00,2479.78
114,19.75,0.00,2499.53
115,19.62,0.00,2519.15
116,19.47,0.00,2538.62
117,19.30,0.00,2557.91
118,19.10,0.00,2577.01
119,18.87,0.00,2595.88
120,18.62,0.00,2614.50
121,18.35,0.00,2632.84
122,18.05,0.00,2650.89
123,17.72,0.00,2668.61
124,17.37,0.00,2685.98
125,17.00,0.00,2702.97
126,16.59,0.00,2719.57
127,16.17,0.00,2735.74
128,15.72,0.00,2751.46
129,15.24,0.00,2766.70
130,14.75,0.00,2781.45
131,14.25,0.00,2795.70
132,13.75,0.00,2809.45
133,13.25,0.00,2822.70
134,12.75,0.00,2835.45
135,12.25,0.00,2847.70
136,11.75,0.00,2859.45
137,11.25,0.00,2870.69
138,10.75,0.00,2881.44
139,10.25,0.00,2891.69
140,9.75,0.00,2901.44
141,9.25,0.00,2910.69
142,8.75,0.00,2919.44
143,8.25,0.00,2927.69
144,7.75,0.00,2935.44
145,7.25,0.00,2942.68
146,6.75,0.00,2949.43
147,6.25,0.00,2955.68
148,5.75,0.00,2961.43
149,5.25,0.00,2966.68
150,4.75,0.00,2971.43
151,4.28,0.00,2975.71
152,3.83,0.00,2979.54
153,3.40,0.00,2982.94
154,3.00,0.00,2985.94
155,2.63,0.00,2988.57
156,2.28,0.00,2990.85
157,1.95,0.00,2992.80
158,1.65,0.00,2994.46
159,1.38,0.00,2995.84
160,1.13,0.00,2996.97
161,0.90,0.00,2997.87
162,0.70,0.00,2998.57
163,0.53,0.00,2999.10
164,0.38,0.00,2999.48
165,0.25,0.00,2999.73
166,0.15,0.00,2999.89
167,0.08,0.00,2999.97
168,0.03,0.00,3000.00
169,0.00,0.00,3000.00
170,0.00,0.00,3000.00
171,0.00,0.00,3000.00
172,0.00,0.00,3000.00
173,0.00,0.00,3000.00
174,0.00,0.00,3000.00
175,0.00,0.00,3000.00
176,0.00,0.00,3000.00
177,0.00,0.00,3000.00
178,0.00,0.00,3000.00
179,0.00,0.00,3000.00
180,0.00,0.00,3000.00
181,0.00,0.00,3000.00
182,0.00,0.00,3000.00
183,0.00,0.00,3000.00
184,0.00,0.00,3000.00
185,0.00,0.00,3000.00
186,0.00,0.00,3000.00
187,0.00,0.00,3000.00
188,0.00,0.00,3000.00
189,0.00,0.00,3000.00
190,0.00,0.00,3000.00
191,0.00,0.00,3000.00
192,0.00,0.00,3000.00
193,0.00,0.00,3000.00
194,0.00,0.00,3000.00
195,0.00,0.00,3000.00
196,0.00,0.00,3000.00
197,0.00,0.00,3000.00
198,0.00,0.00,3000.00
199,0.00,0.00,3000.00
200,0.00,0.00,3000.00
201,0.00,0.00,3000.00
202,0.00,0.00,3000.00
203,0.00,0.00,3000.00
204,0.00,0.00,3000.00
205,0.00,0.00,3000.00
206,0.00,0.00,3000.00
207,0.00,0.00,3000.00
208,0.00,0.00,3000.00
209,0.00,0.00,3000.00
210,0.00,0.00,3000.00
211,0.00,0.00,3000.00
212,0.00,0.00,3000.00
213,0.00,0.00,3000.00
214,0.00,0.00,3000.00
215,0.00,0.00,3000.00
216,0.00,0.00,3000.00
217,0.00,0.00,3000.00
218,0.00,0.00,3000.00
219,0.00,0.00,3000.00
220,0.00,0.00,3000.00
221,0.00,0.00,3000.00
222,0.00,0.00,3000.00
223,0.00,0.00,3000.00
224,0.00,0.00,3000.00
225,0.00,0.00,3000.00
226,0.00,0.00,3000.00
227,0.00,0.00,3000.00
228,0.00,0.00,3000.00
229,0.00,0.00,3000.00
230,0.00,0.00,3000.00
231,0.00,0.00,3000.00
232,0.00,0.00,3000.00
233,0.00,0.00,3000.00
234,0.00,0.00,3000.00
235,0.00,0.00,3000.00
236,0.00,0.00,3000.00
237,0.00,0.00,3000.00
238,0.00,0.00,3000.00
239,0.00,0.00,3000.00
240,0.00,0.00,3000.00
241,0.00,0.00,3000.00
242,0.00,0.00,3000.00
243,0.00,0.00,3000.00
244,0.00,0.00,3000.00
245,0.00,0.00,3000.00
246,0.00,0.00,3000.00
247,0.00,0.00,3000.00
248,0.00,0.00,3000.00
249,0.00,0.00,3000.00
250,0.00,0.00,3000.00
251,0.00,0.00,3000.00
252,0.00,0.00,3000.00
253,0.00,0.00,3000.00
254,0.00,0.00,3000.00
255,0.00,0.00,3000.00
256,0.00,0.00,3000.00
257,0.00,0.00,3000.00
258,0.00,0.00,3000.00
259,0.00,0.00,3000.00
260,0.00,0.00,3000.00
261,0.00,0.00,3000.00
262,0.00,0.00,3000.00
263,0.00,0.00,3000.00
264,0.00,0.00,3000.00
265,0.00,0.00,3000.00
266,0.00,0.00,3000.00
267,0.00,0.00,3000.00
268,0.00,0.00,3000.00
269,0.00,0.00,3000.00
270,-0.00,0.00,3000.00
271,-0.02,0.00,2999.98
272,-0.06,0.00,2999.91
273,-0.13,0.00,2999.78
274,-0.23,0.00,2999.55
275,-0.35,0.00,2999.21
276,-0.49,0.00,2998.72
277,-0.66,0.00,2998.06
278,-0.85,0.00,2997.21
279,-1.07,0.00,2996.14
280,-1.31,0.00,2994.82
281,-1.58,0.00,2993.24
282,-1.88,0.00,2991.36
283,-2.20,0.00,2989.16
284,-2.54,0.00,2986.62
285,-2.91,0.00,2983.71
286,-3.30,0.00,2980.41
287,-3.72,0.00,2976.69
288,-4.17,0.00,2972.52
289,-4.63,0.00,2967.89
290,-5.13,0.00,2962.76
291,-5.63,0.00,2957.14
292,-6.13,0.00,2951.01
293,-6.63,0.00,2944.39
294,-7.13,0.00,2937.26
295,-7.63,0.00,2929.63
296,-8.13,0.00,2921.51
297,-8.63,0.00,2912.88
298,-9.13,0.00,2903.75
299,-9.63,0.00,2894.13
300,-10.13,0.00,2884.00
301,-10.63,0.00,2873.38
302,-11.13,0.00,2862.25
303,-11.63,0.00,2850.62
304,-12.13,0.00,2838.50
305,-12.63,0.00,2825.87
306,-13.13,0.00,2812.75
307,-13.63,0.00,2799.12
308,-14.13,0.00,2784.99
309,-14.63,0.00,2770.37
310,-15.12,0.00,2755.24
311,-15.61,0.00,2739.64
312,-16.06,0.00,2723.57
313,-16.49,0.00,2707.08
314,-16.90,0.00,2690.18
315,-17.28,0.00,2672.90
316,-17.64,0.00,2655.27
317,-17.97,0.00,2637.30
318,-18.27,0.00,2619.02
319,-18.56,0.00,2600.47
320,-18.81,0.00,2581.66
321,-19.04,0.00,2562.61
322,-19.25,0.00,2543.37
323,-19.43,0.00,2523.94
324,-19.59,0.00,2504.35
325,-19.72,0.00,2484.63
326,-19.82,0.00,2464.81
327,-19.90,0.00,2444.90
328,-19.96,0.00,2424.94
329,-19.99,0.00,2404.95
330,-20.00,0.00,2384.95
331,-20.00,0.00,2364.95
332,-20.00,0.00,2344.95
333,-20.00,0.00,2324.95
334,-20.00,0.00,2304.95
335,-20.00,0.00,2284.95
336,-20.00,0.00,2264.95
337,-20.00,0.00,2244.95
338,-20.00,0.00,2224.95
339,-20.00,0.00,2204.95
340,-20.00,0.00,2184.95
341,-20.00,0.00,2164.95
342,-20.00,0.00,2144.95
343,-20.00,0.00,2124.95
344,-20.00,0.00,2104.95
345,-20.00,0.00,2084.95
346,-20.00,0.00,2064.95
347,-20.00,0.00,2044.95
348,-20.00,0.00,2024.95
349,-20.00,0.00,2004.95
350,-20.00,0.00,1984.95
351,-20.00,0.00,1964.95
352,-20.00,0.00,1944.95
353,-20.00,0.00,1924.95
354,-20.00,0.00,1904.95
355,-20.00,0.00,1884.95
356,-20.00,0.00,1864.95
357,-20.00,0.00,1844.95
358,-20.00,0.00,1824.95
359,-20.00,0.00,1804.95
360,-20.00,0.00,1784.95
361,-20.00,0.00,1764.95
362,-20.00,0.00,1744.95
363,-20.00,0.00,1724.95
364,-20.00,0.00,1704.95
365,-20.00,0.00,1684.95
366,-20.00,0.00,1664.95
367,-20.00,0.00,1644.95
368,-20.00,0.00,1624.95
369,-20.00,0.00,1604.95
370,-20.00,0.00,1584.95
371,-19.98,0.00,1564.97
372,-19.94,0.00,1545.04
373,-19.87,0.00,1525.17
374,-19.77,0.00,1505.40
375,-19.65,0.00,1485.74
376,-19.51,0.00,1466.23
377,-19.34,0.00,1446.89
378,-19.15,0.00,1427.74
379,-18.93,0.00,1408.82
380,-18.68,0.00,1390.13
381,-18.42,0.00,1371.71
382,-18.12,0.00,1353.59
383,-17.80,0.00,1335.79
384,-17.46,0.00,1318.33
385,-17.09,0.00,1301.24
386,-16.70,0.00,1284.54
387,-16.28,0.00,1268.26
388,-15.83,0.00,1252.43
389,-15.37,0.00,1237.06
390,-14.87,0.00,1222.19
391,-14.37,0.00,1207.81
392,-13.87,0.00,1193.94
393,-13.37,0.00,1180.57
394,-12.87,0.00,1167.69
395,-12.37,0.00,1155.32
396,-11.87,0.00,1143.44
397,-11.37,0.00,1132.07
398,-10.87,0.00,1121.20
399,-10.37,0.00,1110.82
400,-9.87,0.00,1100.95
401,-9.37,0.00,1091.58
402,-8.87,0.00,1082.70
403,-8.37,0.00,1074.33
404,-7.87,0.00,1066.45
405,-7.37,0.00,1059.08
406,-6.87,0.00,1052.21
407,-6.37,0.00,1045.83
408,-5.87,0.00,1039.96
409,-5.37,0.00,1034.59
410,-4.88,0.00,1029.71
411,-4.39,0.00,1025.32
412,-3.94,0.00,1021.38
413,-3.51,0.00,1017.87
414,-3.10,0.00,1014.77
415,-2.72,0.00,1012.05
416,-2.36,0.00,1009.69
417,-2.03,0.00,1007.65
418,-1.73,0.00,1005.93
419,-1.45,0.00,1004.48
420,-1.19,0.00,1003.29
421,-0.96,0.00,1002.34
422,-0.75,0.00,1001.59
423,-0.57,0.00,1001.02
424,-0.41,0.00,1000.60
425,-0.28,0.00,1000.32
426,-0.18,0.00,1000.14
427,-0.10,0.00,1000.05
428,-0.04,0.00,1000.01
429,-0.01,0.00,1000.00
430,0.00,0.00,1000.00
431,0.00,0.00,1000.00
432,0.00,0.00,1000.00
433,0.00,0.00,1000.00
434,0.00,0.00,1000.00
435,0.00,0.00,1000.00
436,0.00,0.00,1000.00
437,0.00,0.00,1000.00
438,0.00,0.00,1000.00
439,0.00,0.00,1000.00
440,0.00,0.00,1000.00
441,0.00,0.00,1000.00
442,0.00,0.00,1000.00
443,0.00,0.00,1000.00
444,0.00,0.00,1000.00
445,0.00,0.00,1000.00
446,0.00,0.00,1000.00
447,0.00,0.00,1000.00
448,0.00,0.00,1000.00
449,0.00,0.00,1000.00
450,0.00,0.00,1000.00
451,0.00,0.00,1000.00
452,0.00,0.00,1000.00
453,0.00,0.00,1000.00
454,0.00,0.00,1000.00
455,0.00,0.00,1000.00
456,0.00,0.00,1000.00
457,0.00,0.00,1000.00
458,0.00,0.00,1000.00
459,0.00,0.00,1000.00
460,0.00,0.00,1000.00
461,0.00,0.00,1000.00
462,0.00,0.00,1000.00
463,0.00,0.00,1000.00
464,0.00,0.00,1000.00
465,0.00,0.00,1000.00
466,0.00,0.00,1000.00
467,0.00,0.00,1000.00
468,0.00,0.00,1000.00
469,0.00,0.00,1000.00
470,0.00,0.00,1000.00
471,0.00,0.00,1000.00
472,0.00,0.00,1000.00
473,0.00,0.00,1000.00
474,0.00,0.00,1000.00
475,0.00,0.00,1000.00
476,0.00,0.00,1000.00
477,0.00,0.00,1000.00
478,0.00,0.00,1000.00
479,0.00,0.00,1000.00
480,0.00,0.00,1000.00
481,0.00,0.00,1000.00
482,0.00,0.00,1000.00
483,0.00,0.00,1000.00
484,0.00,0.00,1000.00
485,0.00,0.00,1000.00
486,0.00,0.00,1000.00
487,0.00,0.00,1000.00
488,0.00,0.00,1000.00
489,0.00,0.00,1000.00
490,0.00,0.00,1000.00
491,0.00,0.00,1000.00
492,0.00,0.00,1000.00
493,0.00,0.00,1000.00
494,0.00,0.00,1000.00
495,0.00,0.00,1000.00
496,0.00,0.00,1000.00
497,0.00,0.00,1000.00
498,0.00,0.00,1000.00
499,0.00,0.00,1000.00
500,0.00,0.00,1000.00
501,0.00,0.00,1000.00
502,0.00,0.00,1000.00
503,0.00,0.00,1000.00
504,0.00,0.00,1000.00
505,0.00,0.00,1000.00
506,0.00,0.00,1000.00
507,0.00,0.00,1000.00
508,0.00,0.00,1000.00
509,0.00,0.00,1000.00
510,0.00,0.00,1000.00
511,0.00,0.00,1000.00
512,0.00,0.00,1000.00
513,0.00,0.00,1000.00
514,0.00,0.00,1000.00
515,0.00,0.00,1000.00
516,0.00,0.00,1000.00
517,0.00,0.00,1000.00
518,0.00,0.00,1000.00
519,0.00,0.00,1000.00
520,0.00,0.00,1000.00
521,0.00,0.00,1000.00
522,0.00,0.00,1000.00
523,0.00,0.00,1000.00
524,0.00,0.00,1000.00
525,0.00,0.00,1000.00
526,0.00,0.00,1000.00
527,0.00,0.00,1000.00
528,0.00,0.00,1000.00
529,0.00,0.00,1000.00
530,0.00,0.00,1000.00
531,0.00,0.00,1000.00
532,0.00,0.00,1000.00
533,0.00,0.00,1000.00
534,0.00,0.00,1000.00
535,0.00,0.00,1000.00
536,0.00,0.00,1000.00
537,0.00,0.00,1000.00
538,0.00,0.00,1000.00
539,0.00,0.00,1000.00
540,0.00,0.00,1000.00
541,0.00,0.00,1000.00
542,0.00,0.00,1000.00
543,0.00,0.00,1000.00
544,0.00,0.00,1000.00
545,0.00,0.00,1000.00
546,0.00,0.00,1000.00
547,0.00,0.00,1000.00
548,0.00,0.00,1000.00
549,0.00,0.00,1000.00
550,0.00,0.00,1000.00
551,0.00,0.00,1000.00
552,0.00,0.00,1000.00
553,0.00,0.00,1000.00
554,0.00,0.00,1000.00
555,0.00,0.00,1000.00
556,0.00,0.00,1000.00
557,0.00,0.00,1000.00
558,0.00,0.00,1000.00
559,0.00,0.00,1000.00
560,0.00,0.00,1000.00
561,0.00,0.00,1000.00
562,0.00,0.00,1000.00
563,0.00,0.00,1000.00
564,0.00,0.00,1000.00
565,0.00,0.00,1000.00
566,0.00,0.00,1000.00
567,0.00,0.00,1000.00
568,0.00,0.00,1000.00
569,0.00,0.00,1000.00
570,0.00,0.00,1000.00
571,0.00,0.00,1000.00
572,0.00,0.00,1000.00
573,0.00,0.00,1000.00
574,0.00,0.00,1000.00
575,0.00,0.00,1000.00
576,0.00,0.00,1000.00
577,0.00,0.00,1000.00
578,0.00,0.00,1000.00
579,0.00,0.00,1000.00
580,0.00,0.00,1000.00
581,0.00,0.00,1000.00
582,0.00,0.00,1000.00
583,0.00,0.00,1000.00
584,0.00,0.00,1000.00
585,0.00,0.00,1000.00
586,0.03,0.00,1000.03
587,0.08,0.00,1000.11
588,0.15,0.00,1000.27
589,0.25,0.00,1000.52
590,0.38,0.00,1000.90
591,0.53,0.00,1001.43
592,0.70,0.00,1002.13
593,0.90,0.00,1003.04
594,1.13,0.00,1004.17
595,1.38,0.00,1005.55
596,1.65,0.00,1007.20
597,1.95,0.00,1009.16
598,2.28,0.00,1011.44
599,2.63,0.00,1014.07
600,3.01,0.00,1017.07
601,3.41,0.00,1020.48
602,3.83,0.00,1024.31
603,4.28,0.00,1028.59
604,4.76,0.00,1033.34
605,5.25,0.00,1038.60
606,5.75,0.00,1044.35
607,6.25,0.00,1050.60
608,6.75,0.00,1057.35
609,7.25,0.00,1064.60
610,7.75,0.00,1072.35
611,8.25,0.00,1080.60
612,8.75,0.00,1089.35
613,9.25,0.00,1098.60
614,9.75,0.00,1108.36
615,10.25,0.00,1118.61
616,10.75,0.00,1129.36
617,11.25,0.00,1140.61
618,11.75,0.00,1152.36
619,12.25,0.00,1164.61
620,12.75,0.00,1177.36
621,13.25,0.00,1190.61
622,13.75,0.00,1204.37
623,14.25,0.00,1218.62
624,14.75,0.00,1233.37
625,15.25,0.00,1248.62
626,15.72,0.00,1264.34
627,16.17,0.00,1280.51
628,16.60,0.00,1297.11
629,17.00,0.00,1314.10
630,17.37,0.00,1331.48
631,17.72,0.00,1349.20
632,18.05,0.00,1367.24
633,18.35,0.00,1385.59
634,18.62,0.00,1404.21
635,18.87,0.00,1423.08
636,19.10,0.00,1442.18
637,19.30,0.00,1461.48
638,19.47,0.00,1480.95
639,19.62,0.00,1500.57
640,19.75,0.00,1520.31
641,19.85,0.00,1540.16
642,19.92,0.00,1560.08
643,19.97,0.00,1580.05
644,20.00,0.00,1600.05
645,20.00,0.00,1620.05
646,20.00,0.00,1640.05
647,20.00,0.00,1660.05
648,20.00,0.00,1680.05
649,20.00,0.00,1700.05
650,20.00,0.00,1720.05
651,20.00,0.00,1740.05
652,20.00,0.00,1760.05
653,20.00,0.00,1780.05
654,20.00,0.00,1800.05
655,20.00,0.00,1820.05
656,20.00,0.00,1840.05
657,20.00,0.00,1860.05
658,20.00,0.00,1880.05
659,20.00,0.00,1900.05
660,20.00,0.00,1920.05
661,20.00,0.00,1940.05
662,20.00,0.00,1960.05
663,20.00,0.00,1980.05
664,20.00,0.00,2000.05
665,20.00,0.00,2020.05
666,20.00,0.00,2040.05
667,20.00,0.00,2060.05
668,20.00,0.00,2080.05
669,20.00,0.00,2100.05
670,20.00,0.00,2120.05
671,20.00,0.00,2140.05
672,20.00,0.00,2160.05
673,20.00,0.00,2180.05
674,20.00,0.00,2200.05
675,20.00,0.00,2220.05
676,20.00,0.00,2240.05
677,20.00,0.00,2260.05
678,20.00,0.00,2280.05
679,20.00,0.00,2300.05
680,20.00,0.00,2320.05
681,20.00,0.00,2340.05
682,20.00,0.00,2360.05
683,20.00,0.00,2380.05
684,20.00,0.00,2400.05
685,20.00,0.00,2420.04
686,19.97,0.00,2440.02
687,19.92,0.00,2459.94
688,19.85,0.00,2479.78
689,19.75,0.00,2499.53
690,19.62,0.00,2519.15
691,19.47,0.00,2538.62
692,19.30,0.00,2557.91
693,19.10,0.00,2577.01
694,18.87,0.00,2595.88
695,18.62,0.00,2614.50
696,18.35,0.00,2632.84
697,18.05,0.00,2650.89
698,17.72,0.00,2668.61
699,17.37,0.00,2685.98
700,17.00,0.00,2702.97
701,16.59,0.00,2719.57
702,16.17,0.00,2735.74
703,15.72,0.00,2751.46
704,15.24,0.00,2766.70
705,14.75,0.00,2781.45
706,14.25,0.00,2795.70
707,13.75,0.00,2809.45
708,13.25,0.00,2822.70
709,12.75,0.00,2835.45
710,12.25,0.00,2847.70
711,11.75,0.00,2859.45
712,11.25,0.00,2870.69
713,10.75,0.00,2881.44
714,10.25,0.00,2891.69
715,9.75,0.00,2901.44
716,9.25,0.00,2910.69
717,8.75,0.00,2919.44
718,8.25,0.00,2927.69
719,7.75,0.00,2935.44
720,7.25,0.00,2942.68
721,6.75,0.00,2949.43
722,6.25,0.00,2955.68
723,5.75,0.00,2961.43
724,5.25,0.00,2966.68
725,4.75,0.00,2971.43
726,4.28,0.00,2975.71
727,3.83,0.00,2979.54
728,3.40,0.00,2982.94
729,3.00,0.00,2985.94
730,2.63,0.00,2988.57
731,2.28,0.00,2990.85
732,1.95,0.00,2992.80
733,1.65,0.00,2994.46
734,1.38,0.00,2995.84
735,1.13,0.00,2996.97
736,0.90,0.00,2997.87
737,0.70,0.00,2998.57
738,0.53,0.00,2999.10
739,0.38,0.00,2999.48
740,0.25,0.00,2999.73
741,0.15,0.00,2999.89
742,0.08,0.00,2999.97
743,0.03,0.00,3000.00
744,0.00,0.00,3000.00
745,0.00,0.00,3000.00
746,0.00,0.00,3000.00
747,0.00,0.00,3000.00
748,0.00,0.00,3000.00
749,0.00,0.00,3000.00
750,0.00,0.00,3000.00
751,0.00,0.00,3000.00
752,0.00,0.00,3000.00
753,0.00,0.00,3000.00
754,0.00,0.00,3000.00
755,0.00,0.00,3000.00
756,0.00,0.00,3000.00
757,0.00,0.00,3000.00
758,0.00,0.00,3000.00
759,0.00,0.00,3000.00
760,0.00,0.00,3000.00
761,0.00,0.00,3000.00
762,0.00,0.00,3000.00
763,0.00,0.00,3000.00
764,0.00,0.00,3000.00
765,0.00,0.00,3000.00
766,0.00,0.00,3000.00
767,0.00,0.00,3000.00
768,0.00,0.00,3000.00
769,0.00,0.00,3000.00
770,0.00,0.00,3000.00
771,0.00,0.00,3000.00
772,0.00,0.00,3000.00
773,0.00,0.00,3000.00
774,0.00,0.00,3000.00
775,0.00,0.00,3000.00
776,0.00,0.00,3000.00
777,0.00,0.00,3000.00
778,0.00,0.00,3000.00
779,0.00,0.00,3000.00
780,0.00,0.00,3000.00
781,0.00,0.00,3000.00
782,0.00,0.00,3000.00
783,0.00,0.00,3000.00
784,0.00,0.00,3000.00
785,0.00,0.00,3000.00
786,0.00,0.00,3000.00
787,0.00,0.00,3000.00
788,0.00,0.00,3000.00
789,0.00,0.00,3000.00
790,0.00,0.00,3000.00
791,0.00,0.00,3000.00
792,0.00,0.00,3000.00
793,0.00,0.00,3000.00
794,0.00,0.00,3000.00
795,0.00,0.00,3000.00
796,0.00,0.00,3000.00
797,0.00,0.00,3000.00
798,0.00,0.00,3000.00
799,0.00,0.00,3000.00
800,0.00,0.00,3000.00
801,0.00,0.00,3000.00
802,0.00,0.00,3000.00
803,0.00,0.00,3000.00
804,0.00,0.00,3000.00
805,0.00,0.00,3000.00
806,0.00,0.00,3000.00
807,0.00,0.00,3000.00
808,0.00,0.00,3000.00
809,0.00,0.00,3000.00
810,0.00,0.00,3000.00
811,0.00,0.00,3000.00
812,0.00,0.00,3000.00
813,0.00,0.00,3000.00
814,0.00,0.00,3000.00
815,0.00,0.00,3000.00
816,0.00,0.00,3000.00
817,0.00,0.00,3000.00
818,0.00,0.00,3000.00
819,0.00,0.00,3000.00
820,0.00,0.00,3000.00
821,0.00,0.00,3000.00
822,0.00,0.00,3000.00
823,0.00,0.00,3000.00
824,0.00,0.00,3000.00
825,0.00,0.00,3000.00
826,0.00,0.00,3000.00
827,0.00,0.00,3000.00
828,0.00,0.00,3000.00
829,0.00,0.00,3000.00
830,0.00,0.00,3000.00
831,0.00,0.00,3000.00
832,0.00,0.00,3000.00
833,0.00,0.00,3000.00
834,0.00,0.00,3000.00
835,0.00,0.00,3000.00
836,0.00,0.00,3000.00
837,0.00,0.00,3000.00
838,0.00,0.00,3000.00
839,0.00,0.00,3000.00
840,0.00,0.00,3000.00
841,0.00,0.00,3000.00
842,0.00,0.00,3000.00
843,0.00,0.00,3000.00
844,0.00,0.00,3000.00
845,-0.00,0.00,3000.00
846,-0.02,0.00,2999.98
847,-0.06,0.00,2999.91
848,-0.13,0.00,2999.78
849,-0.23,0.00,2999.55
850,-0.35,0.00,2999.21
851,-0.49,0.00,2998.72
852,-0.66,0.00,2998.06
853,-0.85,0.00,2997.21
854,-1.07,0.00,2996.14
855,-1.31,0.00,2994.82
856,-1.58,0.00,2993.24
857,-1.88,0.00,2991.36
858,-2.20,0.00,2989.16
859,-2.54,0.00,2986.62
860,-2.91,0.00,2983.71
861,-3.30,0.00,2980.41
862,-3.72,0.00,2976.69
863,-4.17,0.00,2972.52
864,-4.63,0.00,2967.89
865,-5.13,0.00,2962.76
866,-5.63,0.00,2957.14
867,-6.13,0.00,2951.01
868,-6.63,0.00,2944.39
869,-7.13,0.00,2937.26
870,-7.63,0.00,2929.63
871,-8.13,0.00,2921.51
872,-8.63,0.00,2912.88
873,-9.13,0.00,2903.75
874,-9.63,0.00,2894.13
875,-10.13,0.00,2884.00
876,-10.63,0.00,2873.38
877,-11.13,0.00,2862.25
878,-11.63,0.00,2850.62
879,-12.13,0.00,2838.50
880,-12.63,0.00,2825.87
881,-13.13,0.00,2812.75
882,-13.63,0.00,2799.12
883,-14.13,0.00,2784.99
884,-14.63,0.00,2770.37
885,-15.12,0.00,2755.24
886,-15.61,0.00,2739.64
887,-16.06,0.00,2723.57
888,-16.49,0.00,2707.08
889,-16.90,0.00,2690.18
890,-17.28,0.00,2672.90
891,-17.64,0.00,2655.27
892,-17.97,0.00,2637.30
893,-18.27,0.00,2619.02
894,-18.56,0.00,2600.47
895,-18.81,0.00,2581.66
896,-19.04,0.00,2562.61
897,-19.25,0.00,2543.37
898,-19.43,0.00,2523.94
899,-19.59,0.00,2504.35
900,-19.72,0.00,2484.63
901,-19.82,0.00,2464.81
902,-19.90,0.00,2444.90
903,-19.96,0.00,2424.94
904,-19.99,0.00,2404.95
905,-20.00,0.00,2384.95
906,-20.00,0.00,2364.95
907,-20.00,0.00,2344.95
908,-20.00,0.00,2324.95
909,-20.00,0.00,2304.95
910,-20.00,0.00,2284.95
911,-20.00,0.00,2264.95
912,-20.00,0.00,2244.95
913,-20.00,0.00,2224.95
914,-20.00,0.00,2204.95
915,-20.00,0.00,2184.95
916,-20.00,0.00,2164.95
